bus0,bus1,voltage,s_nom,length,type,geometry
way/604684007-500,way/169444592-500,500.0,2234.345541763852,26938.15,Al/St 240/40 4-bundle 380.0,"LINESTRING (106.42259522486428 -6.199598755374326, 106.43110717932555 -6.201374855460521, 106.434682 -6.2024084, 106.4392809 -6.2039145, 106.4434502 -6.205285, 106.4480561 -6.2069276, 106.4525842 -6.2082875, 106.4571547 -6.2098554, 106.4613512 -6.2113593, 106.4657015 -6.2128552, 106.4702181 -6.2143837, 106.4744232 -6.2156189, 106.478446 -6.2170834, 106.4830902 -6.2188826, 106.4878492 -6.2207301, 106.4924491 -6.2222445, 106.4970111 -6.22396, 106.5020254 -6.2256728, 106.5061829 -6.2269687, 106.5106619 -6.2284202, 106.5147276 -6.2297671, 106.5187825 -6.2310766, 106.5229456 -6.2323663, 106.5272001 -6.2336844, 106.5313554 -6.2350956, 106.5356322 -6.236204, 106.5399452 -6.2373772, 106.5440208 -6.2387325, 106.5481656 -6.2398993, 106.5524443 -6.2411154, 106.5527849 -6.2412213, 106.5540451 -6.2416132, 106.5561173 -6.2421827, 106.5602854 -6.2432865, 106.563193 -6.244833, 106.5671734 -6.2469767, 106.5714075 -6.2492156, 106.5751894 -6.2514232, 106.579804 -6.2538824, 106.583574 -6.2560145, 106.5876066 -6.2581538, 106.5913926 -6.2603684, 106.5952455 -6.2626037, 106.5988921 -6.264709, 106.602694 -6.2669256, 106.6052436 -6.270388, 106.6077848 -6.2737563, 106.6104509 -6.2772942, 106.6124975 -6.2796911, 106.6150456 -6.2831357, 106.618212 -6.2872405, 106.620898 -6.2907232, 106.6236837 -6.2943002, 106.626205 -6.2974888, 106.62895 -6.3009288, 106.6314461 -6.3040525, 106.6340961 -6.3073424, 106.6369539 -6.3109424, 106.6398145 -6.3145458, 106.6429474 -6.3184007, 106.6466059 -6.3215411, 106.64782285047755 -6.322558331887459, 106.65741706404984 -6.328246609313253)"
way/604684007-500,way/169444592-500,500.0,2234.345541763852,26923.94,Al/St 240/40 4-bundle 380.0,"LINESTRING (106.42259522486428 -6.199598755374326, 106.43143881256596 -6.20209935270627, 106.4344959 -6.2029764, 106.4391962 -6.2044584, 106.4433437 -6.2058373, 106.4479439 -6.2074892, 106.4523497 -6.2088315, 106.4570919 -6.2103887, 106.4611045 -6.2118393, 106.4655296 -6.2133533, 106.470039 -6.2149609, 106.4743736 -6.2162479, 106.478904 -6.2180644, 106.4829028 -6.2194494, 106.4876407 -6.2212359, 106.49229 -6.222786, 106.4968327 -6.2245129, 106.5018313 -6.2261762, 106.5059875 -6.2275535, 106.5104744 -6.228989, 106.5145755 -6.2303026, 106.5188627 -6.2315331, 106.522902 -6.2328589, 106.5270543 -6.2342218, 106.5312767 -6.2356897, 106.5354542 -6.2367807, 106.5397633 -6.2379635, 106.5439004 -6.2392964, 106.5480066 -6.2404642, 106.5523032 -6.2417241, 106.5559392 -6.2427461, 106.5599767 -6.2438022, 106.5628673 -6.2453708, 106.5668746 -6.2475145, 106.5711017 -6.2497488, 106.5750553 -6.2519031, 106.5795437 -6.2543516, 106.5833648 -6.2564571, 106.5872915 -6.2586807, 106.5911255 -6.2608625, 106.5949358 -6.263112, 106.598582 -6.2652244, 106.6023065 -6.2673672, 106.6047688 -6.2707373, 106.6073207 -6.2741081, 106.6099921 -6.2776274, 106.6119716 -6.2801175, 106.6146055 -6.2835568, 106.6177882 -6.2875871, 106.6204275 -6.2910903, 106.6232707 -6.2946255, 106.6257812 -6.2978194, 106.6285064 -6.3012852, 106.630959 -6.3044479, 106.6338386 -6.3079715, 106.6365194 -6.3112836, 106.639423 -6.3149403, 106.6425933 -6.3189019, 106.6462787 -6.322085, 106.64779165247802 -6.32339700640545, 106.65741706404984 -6.328246609313253)"
way/161965853-500,ID11-500,500.0,4468.691083527704,16536.49,Al/St 240/40 4-bundle 380.0,"LINESTRING (106.0183514243027 -5.988510846267945, 106.01270073194162 -5.989076585368016, 106.0125465 -5.9891009, 106.0083584 -5.9877926, 106.0078564 -5.9853651, 106.0070373 -5.981653, 106.0062443 -5.9780355, 106.0055155 -5.9747211, 106.004842 -5.9717093, 106.0054172 -5.967888, 106.0063292 -5.9659246, 106.00671 -5.9641746, 106.0072931 -5.9608325, 106.0078398 -5.9569312, 106.0085621 -5.9520472, 106.0070142 -5.9485022, 106.0062809 -5.9454631, 106.0053689 -5.9412907, 106.0036362 -5.938148, 106.0042639 -5.93651, 106.0056463 -5.9330236, 106.0074112 -5.9282749, 106.008727 -5.9221729, 106.0102023 -5.9194143, 106.0122354 -5.9154604, 106.0161085 -5.9122055, 106.0197547 -5.9091032, 106.0247345 -5.9050981, 106.029088 -5.901503, 106.0301257 -5.9006212, 106.0301602761337 -5.90001768028313, 106.0364642331639 -5.8904981768212705)"
way/169444592-500,ID11-500,500.0,2234.345541763852,58382.34,Al/St 240/40 4-bundle 380.0,"LINESTRING (106.0364642331639 -5.8904981768212705, 106.03287518416683 -5.901559713428729, 106.0335911 -5.9037694, 106.0357637 -5.9065441, 106.0390965 -5.9105299, 106.0404039 -5.9120935, 106.0440517 -5.9163995, 106.0460366 -5.9186566, 106.0471495 -5.9201539, 106.0518945 -5.9265375, 106.0534338 -5.9287617, 106.0555602 -5.9318717, 106.0584069 -5.9355122, 106.0607673 -5.9387509, 106.0638596 -5.9435399, 106.0650266 -5.9455325, 106.0668934 -5.9504305, 106.0689373 -5.9558193, 106.0697205 -5.9598743, 106.0708363 -5.9637958, 106.071995 -5.9676159, 106.0729499 -5.9707744, 106.0741874 -5.9751099, 106.075557 -5.9795189, 106.076764 -5.9835577, 106.0779656 -5.9877298, 106.0791833 -5.9919125, 106.0802455 -5.9958178, 106.0809643 -5.9992376, 106.0819621 -6.0039623, 106.0829384 -6.0083925, 106.0839255 -6.0130819, 106.0848964 -6.0172751, 106.0859425 -6.0221938, 106.0868542 -6.0263173, 106.0877715 -6.030457, 106.0886995 -6.0346395, 106.0895203 -6.0386778, 106.0901008 -6.0416813, 106.0903142 -6.0427855, 106.0911564 -6.0473359, 106.0920738 -6.0521156, 106.0926799 -6.0556044, 106.0934417 -6.0600907, 106.0956894 -6.0641022, 106.0979371 -6.0677882, 106.1008285 -6.0725998, 106.1033176 -6.0766379, 106.1060175 -6.0809501, 106.1060938 -6.0810441, 106.1062197 -6.0812624, 106.1080218 -6.0840382, 106.1111638 -6.088823, 106.1133245 -6.0921356, 106.1158008 -6.0960494, 106.1185066 -6.0998948, 106.1209085 -6.1037706, 106.1234523 -6.1079197, 106.1251954 -6.1108427, 106.1274314 -6.1146088, 106.1298051 -6.1186273, 106.1321444 -6.1221944, 106.13446 -6.1258898, 106.1366823 -6.1295074, 106.1389118 -6.133145, 106.143086 -6.1349088, 106.1469016 -6.1360429, 106.1517906 -6.1372052, 106.1561234 -6.1381538, 106.1605883 -6.139144, 106.1654765 -6.1403692, 106.1693158 -6.1411209, 106.1743368 -6.1422602, 106.1801174 -6.1435229, 106.1853431 -6.1446216, 106.1896532 -6.1459875, 106.1940827 -6.1469204, 106.1987682 -6.1480249, 106.2027341 -6.1489424, 106.206995 -6.1499506, 106.2106829 -6.1508245, 106.2155986 -6.1518173, 106.2212472 -6.152746, 106.2256224 -6.1533418, 106.2299726 -6.1541928, 106.2348545 -6.1550848, 106.239569 -6.1559463, 106.2437756 -6.1566995, 106.2481764 -6.1575532, 106.2527378 -6.1582809, 106.2569854 -6.1589586, 106.2608762 -6.1597466, 106.2657443 -6.1607325, 106.2698229 -6.1616399, 106.2745591 -6.1626489, 106.2796139 -6.1637658, 106.2845554 -6.1648305, 106.2872908 -6.1653898, 106.2918321 -6.1663984, 106.296462 -6.1675154, 106.3010667 -6.1687209, 106.3054577 -6.1698337, 106.3100266 -6.1710018, 106.3143975 -6.1721192, 106.3185132 -6.1731619, 106.3236478 -6.1745106, 106.3276394 -6.1755166, 106.3320897 -6.1765621, 106.3365006 -6.177521, 106.3408796 -6.1783866, 106.3452631 -6.179253, 106.3466505 -6.1795493, 106.3497415 -6.1802094, 106.3541944 -6.1811472, 106.3589384 -6.1821774, 106.3634269 -6.1833279, 106.3680223 -6.1848621, 106.3724312 -6.1860103, 106.3777196 -6.1873023, 106.3821243 -6.1884816, 106.3860699 -6.189481, 106.3903825 -6.1905919, 106.395051 -6.19178, 106.3991333 -6.1928298, 106.4037401 -6.1939906, 106.4079866 -6.1953087, 106.4119754 -6.196403, 106.41560260833762 -6.197365305482692, 106.42259522486428 -6.199598755374326)"
way/966209515-500,ID26-500,500.0,4468.691083527704,4523.47,Al/St 240/40 4-bundle 380.0,"LINESTRING (106.91510042429788 -6.440227237605157, 106.91858056660584 -6.436591622753974, 106.9207459 -6.4331394, 106.9245918 -6.4311902, 106.9287645 -6.4289648, 106.9325438 -6.4269761, 106.93395698300114 -6.4262289581741, 106.9365847 -6.424849186283618)"
way/166633831-500,ID28-500,500.0,4468.691083527704,156456.66,Al/St 240/40 4-bundle 380.0,"LINESTRING (110.40916137355082 -7.157422888948788, 110.41448164641315 -7.156055507124886, 110.4154633 -7.1557558, 110.4198103 -7.1543566, 110.4235711 -7.1531493, 110.4256978 -7.1523936, 110.4285393 -7.1514054, 110.4326814 -7.1501032, 110.4366068 -7.1489115, 110.4398152 -7.1478381, 110.4445325 -7.146332, 110.4468562 -7.1456059, 110.4493382 -7.1447899, 110.4522965 -7.1438517, 110.4567233 -7.142449, 110.4580582 -7.1393766, 110.4594419 -7.1360716, 110.4605604 -7.1334737, 110.4621927 -7.1295849, 110.4634987 -7.1264231, 110.464906 -7.1231436, 110.4661216 -7.1203415, 110.467744 -7.1166277, 110.4694922 -7.1125662, 110.4710499 -7.1088582, 110.4723447 -7.1056884, 110.4739246 -7.1020098, 110.4751344 -7.0992255, 110.4764845 -7.0961173, 110.4776585 -7.0935932, 110.4786721 -7.0908969, 110.481441 -7.0892789, 110.4835477 -7.0879851, 110.4855902 -7.0867222, 110.4891695 -7.0845034, 110.4922981 -7.0825034, 110.4946742 -7.0810128, 110.4981534 -7.0788302, 110.5015499 -7.0766901, 110.5047141 -7.0753153, 110.5083196 -7.0737834, 110.5121419 -7.0722002, 110.5157978 -7.0706384, 110.5193262 -7.0691311, 110.5221419 -7.0692209, 110.5251446 -7.0673151, 110.5288303 -7.0649866, 110.532091 -7.0635832, 110.5352767 -7.0621827, 110.5391683 -7.0636421, 110.5427386 -7.0650023, 110.5430103 -7.0651041, 110.5436111 -7.0653334, 110.5441215 -7.0655282, 110.5441353 -7.0655353, 110.5444057 -7.0656368, 110.5444336 -7.0656474, 110.5460025 -7.0662467, 110.5494902 -7.0675853, 110.5530134 -7.0689374, 110.5562837 -7.0701878, 110.5596848 -7.0715021, 110.5620361 -7.0724072, 110.5635646 -7.0729901, 110.567254 -7.0744261, 110.5703331 -7.0755986, 110.5744322 -7.0753976, 110.5783516 -7.0752253, 110.5813604 -7.0751028, 110.5849716 -7.0749012, 110.5883532 -7.0747508, 110.592343 -7.0745818, 110.5956274 -7.074682, 110.5991381 -7.0747013, 110.6036799 -7.0747835, 110.6079129 -7.0748464, 110.6121128 -7.0749308, 110.6163078 -7.074973, 110.6204243 -7.075028, 110.6247075 -7.0750527, 110.628407 -7.0757198, 110.6321102 -7.0762461, 110.6356698 -7.0767738, 110.6395742 -7.0773526, 110.6431978 -7.0779153, 110.6475473 -7.0786188, 110.6514828 -7.0791871, 110.655492 -7.0797668, 110.6597621 -7.0804027, 110.6632637 -7.0808155, 110.6669753 -7.0811962, 110.671335 -7.0817183, 110.6741558 -7.0819688, 110.6779643 -7.08235, 110.6818168 -7.0826877, 110.6856363 -7.0830634, 110.6896149 -7.0834773, 110.6935278 -7.0839075, 110.6974208 -7.0843328, 110.7015314 -7.0847808, 110.7052648 -7.0851708, 110.7090302 -7.0855344, 110.7125512 -7.085877, 110.7160776 -7.0862353, 110.7197049 -7.0865568, 110.7234062 -7.0870086, 110.7269755 -7.0873269, 110.7306815 -7.0849931, 110.7334933 -7.0832253, 110.7371929 -7.0809446, 110.7408271 -7.0787381, 110.7444903 -7.0764835, 110.7480613 -7.074299, 110.7520712 -7.0750791, 110.7561104 -7.0758592, 110.7600762 -7.0766565, 110.7640349 -7.0775065, 110.767857 -7.0782444, 110.771873 -7.0790219, 110.776068 -7.0799402, 110.7796091 -7.0806687, 110.7831748 -7.0805646, 110.786611 -7.0806993, 110.791429 -7.0807361, 110.7955006 -7.0807177, 110.7996154 -7.0805218, 110.803613 -7.080632, 110.8079005 -7.080534, 110.8121016 -7.080534, 110.8161856 -7.0806136, 110.8203805 -7.0806442, 110.8233725 -7.0792239, 110.8269568 -7.0774363, 110.830541 -7.0755507, 110.8341623 -7.0738242, 110.8371111 -7.0724468, 110.8404671 -7.0707632, 110.8438971 -7.069049, 110.8478946 -7.0676837, 110.8512506 -7.0663123, 110.8556034 -7.0647766, 110.8592561 -7.0637517, 110.8629534 -7.0624864, 110.8671034 -7.061082, 110.8681352 -7.056807, 110.8692712 -7.0522044, 110.8702605 -7.0484167, 110.8710778 -7.0447959, 110.8722079 -7.0406453, 110.8731503 -7.0366519, 110.8742083 -7.0323923, 110.8752735 -7.0281035, 110.8762785 -7.0240401, 110.8771388 -7.0206636, 110.878046 -7.0169766, 110.8789121 -7.0135748, 110.879683 -7.0103846, 110.8805835 -7.0069448, 110.8814643 -7.0033466, 110.8824052 -6.9995538, 110.8830016 -6.9969902, 110.8842646 -6.9920688, 110.8849079 -6.9893169, 110.8864206 -6.9854214, 110.8874627 -6.9825357, 110.8890913 -6.9780235, 110.8895332 -6.9745244, 110.8898167 -6.9725721, 110.8903798 -6.9692398, 110.8910035 -6.9660512, 110.8914256 -6.9634094, 110.8919816 -6.9600194, 110.892204 -6.9571471, 110.8924533 -6.9545927, 110.8925972 -6.9527011, 110.8928047 -6.948001, 110.8928241 -6.944482, 110.8928171 -6.9404992, 110.8929353 -6.9379795, 110.8939248 -6.934892, 110.8952096 -6.930883, 110.896456 -6.9268627, 110.8977293 -6.922926, 110.8989834 -6.918917, 110.9000994 -6.9155476, 110.9013535 -6.91147, 110.9027457 -6.9071182, 110.9040382 -6.903052, 110.9053589 -6.8989555, 110.9066942 -6.89465, 110.9079655 -6.8908075, 110.9093497 -6.8865467, 110.9107678 -6.8824837, 110.9121708 -6.8785029, 110.913461 -6.8744175, 110.9148 -6.8705226, 110.9157329 -6.8678674, 110.9170983 -6.864174, 110.9182192 -6.8604508, 110.9194115 -6.8567275, 110.9205147 -6.8530537, 110.921556 -6.8495859, 110.9208857 -6.8461529, 110.9202314 -6.8427094, 110.9196037 -6.8392975, 110.9189175 -6.8358327, 110.9182046 -6.832097, 110.917375 -6.8279503, 110.9167307 -6.8242413, 110.9161386 -6.8210762, 110.9155386 -6.8176469, 110.9148573 -6.8141344, 110.9141821 -6.8106534, 110.9134987 -6.8070945, 110.9129248 -6.8041365, 110.9122574 -6.8007804, 110.9098438 -6.7973488, 110.907581 -6.79401, 110.9053414 -6.7904561, 110.9030021 -6.7870687, 110.9008008 -6.7837656, 110.8985146 -6.7802876, 110.8957231 -6.7762551, 110.8939485 -6.7736117, 110.8916453 -6.7704371, 110.889548 -6.7674796, 110.8876524 -6.7646254, 110.8833134 -6.762724, 110.8795964 -6.7611114, 110.8759194 -6.7594518, 110.8733921 -6.758225, 110.8691922 -6.7564155, 110.8657973 -6.7548697, 110.8622183 -6.7532254, 110.8582233 -6.751335, 110.8547548 -6.7498671, 110.8512124 -6.7483292, 110.8475012 -6.7466872, 110.8448894 -6.7455694, 110.8408088 -6.743823, 110.8373757 -6.7423464, 110.8331339 -6.7404058, 110.829164 -6.7385833, 110.8250331 -6.736785, 110.8212643 -6.7350904, 110.8177997 -6.7332562, 110.8138779 -6.7317181, 110.8104245 -6.7302382, 110.8088487 -6.7280496, 110.8064119 -6.7246271, 110.8046531 -6.7221783, 110.8024571 -6.7190236, 110.8008004 -6.7165441, 110.7977654 -6.7122597, 110.7963794 -6.7101753, 110.7937461 -6.706567, 110.7911944 -6.702984, 110.7891294 -6.7000682, 110.7867609 -6.6968929, 110.7842969 -6.6935188, 110.7817116 -6.6900221, 110.7796746 -6.6871493, 110.7779228 -6.684673, 110.7757444 -6.6813465, 110.7749243 -6.6801755, 110.7724475 -6.6765724, 110.7706468 -6.6740151, 110.7689602 -6.6715307, 110.7689847 -6.6693699, 110.7690254 -6.664838, 110.7690173 -6.6611396, 110.769001 -6.6568666, 110.769001 -6.6527311, 110.7689765 -6.6489355, 110.7690173 -6.6459896, 110.7690335 -6.6416679, 110.7690498 -6.6373785, 110.7690091 -6.6341655, 110.7689415 -6.6301935, 110.7690282 -6.6267081, 110.7689888 -6.6232227, 110.7690519 -6.6187347, 110.7690992 -6.6150221, 110.7691859 -6.6102365, 110.7692963 -6.6062732, 110.7692727 -6.6021845, 110.7692332 -6.597665, 110.7691859 -6.5950018, 110.7692569 -6.5909288, 110.7694382 -6.58684, 110.7694619 -6.5849209, 110.7695565 -6.5798843, 110.7695802 -6.5756231, 110.7696196 -6.5719258, 110.7696432 -6.5682442, 110.7692805 -6.5650717, 110.7689853 -6.5618509, 110.7684035 -6.5577085, 110.7679985 -6.5550338, 110.7674795 -6.5517301, 110.7670459 -6.5488003, 110.7665497 -6.5455135, 110.7661048 -6.542357, 110.7655515 -6.5388832, 110.7650438 -6.5354036, 110.7645818 -6.5321281, 110.7641026 -6.5284842, 110.7635208 -6.5245909, 110.7628991 -6.5209072, 110.7624028 -6.5169458, 110.7617069 -6.5129957, 110.7611936 -6.5097201, 110.7604634 -6.5057643, 110.7598873 -6.5012814, 110.7594538 -6.4971555, 110.7588663 -6.4931372, 110.7581989 -6.4888299, 110.7576057 -6.4848853, 110.757098 -6.4809576, 110.7565561 -6.4762195, 110.7561169 -6.4728699, 110.7528314 -6.4709995, 110.7492549 -6.4688911, 110.7462415 -6.4671239, 110.7462701 -6.4626463, 110.7455171 -6.4599768, 110.7444904 -6.4562473, 110.74362274987824 -6.452934029666861, 110.74281289241095 -6.448080754947414)"
