bus0,bus1,voltage,s_nom,length,type,geometry,bus0_name,bus1_name,link_name
way/273601208-220,RS5-220,220.0,491.5560191880474,48711.71,Al/St 240/40 2-bundle 220.0,"LINESTRING (20.394382948186543 45.41332240974072, 20.401907857184074 45.41388458286103, 20.4077772 45.4107522, 20.4115752 45.4087436, 20.4155377 45.4066245, 20.4187421 45.4049473, 20.4219822 45.4032349, 20.4243631 45.3998396, 20.4268888 45.396264, 20.4291498 45.3929785, 20.4329291 45.3877813, 20.4366907 45.3856232, 20.4396069 45.3838457, 20.4437218 45.3814639, 20.4484492 45.3807345, 20.4533881 45.3799075, 20.4581419 45.3791378, 20.4631104 45.3783472, 20.467605 45.3776086, 20.4719589 45.376896, 20.4760685 45.3762199, 20.4801706 45.3755801, 20.4815293 45.3734672, 20.4839744 45.370852, 20.486792 45.3678614, 20.489628 45.3648597, 20.4923825 45.3618838, 20.4951504 45.3589248, 20.4978821 45.356019, 20.5006731 45.3530523, 20.5033454 45.350188, 20.5058828 45.347479, 20.5084201 45.3447585, 20.5108657 45.3421593, 20.5133004 45.3395676, 20.5170849 45.3375981, 20.5211608 45.3354426, 20.5252637 45.3332795, 20.5293504 45.3311162, 20.5333508 45.3290478, 20.5374051 45.3268844, 20.5414649 45.3247474, 20.5455786 45.3225839, 20.5497409 45.3204088, 20.5533418 45.3185032, 20.5566511 45.3167684, 20.5609214 45.3152574, 20.5654022 45.3136554, 20.56991 45.3120684, 20.5743693 45.3104739, 20.5788879 45.3088679, 20.5831959 45.3073568, 20.5874068 45.3058646, 20.5916899 45.3043235, 20.596017 45.3027949, 20.6003968 45.3012292, 20.6049331 45.2996338, 20.6090903 45.29814, 20.6121346 45.2961975, 20.6155939 45.2940222, 20.6192097 45.2917452, 20.6223381 45.2897644, 20.6257827 45.2875724, 20.629632 45.2851448, 20.6335423 45.2826877, 20.6370647 45.2804487, 20.6408168 45.2780539, 20.6431566 45.2746712, 20.6453007 45.2715277, 20.6473342 45.2685398, 20.6494272 45.2654918, 20.6514607 45.2626473, 20.6535963 45.2594792, 20.6557914 45.2562571, 20.6579185 45.2531606, 20.6601646 45.2499381, 20.6623768 45.2467753, 20.6646485 45.2434805, 20.6668266 45.2403833, 20.6674137 45.2370582, 20.6680348 45.2339246, 20.6686474 45.2306831, 20.6694046 45.226872, 20.6700342 45.2235642, 20.6706468 45.220298, 20.6713275 45.2168339, 20.6719826 45.2134175, 20.6726037 45.2102228, 20.6731993 45.2071237, 20.6737949 45.2039405, 20.6744415 45.2006673, 20.6751392 45.197124, 20.6758199 45.1936405, 20.676458 45.1902827, 20.6771557 45.1867808, 20.6778448 45.1832007, 20.6784915 45.1796684, 20.6792997 45.1754761, 20.6799974 45.1719613, 20.6806526 45.1685662, 20.6813077 45.1651649, 20.6820139 45.1615175, 20.6825924 45.1584938, 20.6832986 45.1548099, 20.6839963 45.1512818, 20.684677 45.1476935, 20.6854002 45.1440149, 20.6861149 45.1403001, 20.6867445 45.1370892, 20.6874193 45.1335176, 20.688111 45.1299906, 20.6887905 45.1263435, 20.6894883 45.1229915, 20.6901435 45.1196394, 20.6905743 45.1173574, 20.6897492 45.1143218, 20.6889543 45.1110677, 20.6878475 45.1072913, 20.6868926 45.1035959, 20.6860021 45.1000366, 20.6851438 45.0966741, 20.684307 45.0933113, 20.6834165 45.0897513, 20.6824938 45.086426, 20.6816462 45.0828657, 20.680745 45.0793733, 20.680544271184065 45.07857447899656, 20.680936499999998 45.074081190693846)",Zrenjanin,Kaluderica,Kaluderica-Zrenjanin
way/52564762-220,RS7-220,220.0,491.5560191880474,23873.39,Al/St 240/40 2-bundle 220.0,"LINESTRING (20.166458177704666 44.66241157637701, 20.17242028359338 44.67137416296828, 20.1736636 44.6747776, 20.1746809 44.6777521, 20.174643 44.6794664, 20.1748146 44.6825712, 20.1750998 44.6885514, 20.1759304 44.6910228, 20.1769711 44.6939134, 20.1781406 44.6973835, 20.1793422 44.7008382, 20.1804795 44.704224, 20.1817455 44.7078994, 20.1830115 44.711544, 20.1842453 44.7151732, 20.1853933 44.7184743, 20.1882579 44.720769, 20.1917769 44.723559, 20.1951137 44.7261437, 20.1989116 44.7290854, 20.2021946 44.7316921, 20.2057029 44.7344893, 20.2092113 44.7372482, 20.2127732 44.7400223, 20.2162708 44.7427352, 20.2194573 44.745227, 20.2222897 44.748214, 20.2252402 44.751338, 20.2280082 44.7541266, 20.2307762 44.7569912, 20.2337696 44.7601071, 20.2367415 44.7632, 20.2397563 44.7663156, 20.2424153 44.769143, 20.2446099 44.7698961, 20.2513971 44.7721501, 20.2556993 44.7736201, 20.2603234 44.7751967, 20.2646364 44.7766437, 20.2671041 44.7774967, 20.2713205 44.7789742, 20.276245 44.7806191, 20.2807297 44.782165, 20.2845921 44.7834368, 20.2887012 44.7848455, 20.2929177 44.7862466, 20.2969517 44.787663, 20.3006317 44.7889346, 20.3052987 44.7893762, 20.3101589 44.7899016, 20.3150083 44.7903204, 20.3202011 44.7908305, 20.3252436 44.791333, 20.3296639 44.7917899, 20.3335799 44.792102, 20.3374423 44.7932822, 20.3420021 44.7945841, 20.3460683 44.795848, 20.3501006 44.7970549, 20.3541044 44.7985534, 20.355331342143046 44.79902945761549, 20.3609207 44.801088490487324)",StaraPazova,Indija,StaraPazova-Indija
way/52564762-220,RS7-220,220.0,491.5560191880474,23893.13,Al/St 240/40 2-bundle 220.0,"LINESTRING (20.166458177704666 44.66241157637701, 20.17348009303479 44.67104648596794, 20.1753947 44.6745514, 20.176572 44.676776, 20.1764132 44.6793214, 20.1762737 44.6826856, 20.175906 44.688908, 20.1769604 44.691938, 20.178044 44.6951871, 20.1791169 44.6983368, 20.1802434 44.7015855, 20.1813485 44.7047959, 20.1824857 44.708212, 20.1837517 44.7117728, 20.1849641 44.7153104, 20.1859619 44.7183066, 20.1887836 44.720525, 20.1921953 44.7232084, 20.1954891 44.7256858, 20.1992764 44.7287576, 20.2025058 44.7312806, 20.2057351 44.7338338, 20.2092649 44.736608, 20.2128376 44.7394278, 20.2163674 44.7421941, 20.2199187 44.7449755, 20.222633 44.7477721, 20.225723 44.7510104, 20.2280404 44.7533647, 20.2310659 44.7564884, 20.2339949 44.7595815, 20.2368917 44.7625601, 20.2399494 44.7657062, 20.2428456 44.7687674, 20.2461721 44.769888, 20.2507104 44.7714418, 20.2555062 44.7730794, 20.2602698 44.7746864, 20.2648617 44.7762782, 20.2670719 44.7770017, 20.2692713 44.7777861, 20.2714171 44.7785172, 20.2761056 44.7800708, 20.2809335 44.7817233, 20.2851178 44.7831474, 20.288669 44.7843506, 20.2925851 44.7856984, 20.297059 44.7872289, 20.3007819 44.7885158, 20.3052129 44.7889193, 20.3101696 44.7894676, 20.315062 44.7898635, 20.3204049 44.7903965, 20.3254153 44.790899, 20.3298141 44.7913406, 20.3336443 44.7916528, 20.3373887 44.7927797, 20.341766 44.7940207, 20.3459396 44.7952846, 20.3505413 44.7966434, 20.3549735 44.7979519, 20.35593790042669 44.79835023069154, 20.3609207 44.801088490487324)",StaraPazova,Indija,StaraPazova-Indija2
way/52456886-400,RS6-400,400.0,1787.4764334110816,17393.49,Al/St 240/40 4-bundle 380.0,"LINESTRING (20.69914702538835 44.868700822881486, 20.70529187330245 44.86450014948779, 20.7077163 44.8623645, 20.7090547 44.8611856, 20.7122696 44.8583535, 20.7154158 44.8555818, 20.7184916 44.8528719, 20.7212086 44.8504781, 20.7244456 44.8483655, 20.7277821 44.8461878, 20.7308831 44.8441638, 20.7335694 44.8424104, 20.7370458 44.8414209, 20.7411661 44.8402481, 20.7453921 44.8390451, 20.7500172 44.8377286, 20.7547429 44.8363833, 20.7589973 44.8351722, 20.7630795 44.8340102, 20.7667367 44.832969, 20.7704607 44.8319089, 20.7749301 44.8306365, 20.7795333 44.8293259, 20.7827312 44.8284155, 20.7857207 44.8276394, 20.78926 44.8267206, 20.7931933 44.8256994, 20.7971603 44.8246695, 20.8009326 44.8236902, 20.8046378 44.8227282, 20.8083718 44.8217587, 20.8124194 44.8207078, 20.816692 44.8195985, 20.8209263 44.818499, 20.8252331 44.8173808, 20.8295194 44.8162678, 20.8332708 44.8177238, 20.8372673 44.8192748, 20.8419414 44.8210887, 20.8462245 44.8227509, 20.8502982 44.8243318, 20.8540328 44.825781, 20.8581434 44.8273761, 20.8621984 44.8289495, 20.86649 44.8306148, 20.8714255 44.8325298, 20.8762861 44.8344157, 20.8812565 44.8363442, 20.88260626481322 44.83686784135809, 20.886728 44.84025409051721)",Smederevo,Zemun,Zemun-Smederevo
way/238954545-400,way/89109496-400,400.0,1787.4764334110816,55646.51,Al/St 240/40 4-bundle 380.0,"LINESTRING (19.167171179557204 45.767396277185206, 19.16931662208733 45.77264877748937, 19.16989 45.774194, 19.1711719 45.7778972, 19.1724587 45.7814685, 19.1736998 45.7849777, 19.1748811 45.7884571, 19.1760542 45.7915964, 19.176743 45.7934503, 19.1777354 45.7962517, 19.1787594 45.7990418, 19.1798887 45.8023158, 19.1812652 45.806065, 19.1825176 45.8097021, 19.1838844 45.8134409, 19.1877816 45.815896, 19.1916447 45.8182916, 19.1954037 45.8205122, 19.1986428 45.8225149, 19.2022282 45.8247168, 19.2059988 45.8270303, 19.2103124 45.8296276, 19.2136695 45.8316486, 19.2175419 45.8331679, 19.2219944 45.8349336, 19.2260364 45.8365287, 19.2306586 45.838343, 19.2345896 45.8398349, 19.2380763 45.8412278, 19.2417728 45.8426809, 19.2454817 45.8441167, 19.2495423 45.8457417, 19.2535782 45.8472978, 19.2569538 45.8499457, 19.2605528 45.8527179, 19.2641479 45.8555287, 19.2676544 45.8582891, 19.2710111 45.860919, 19.2743126 45.8634813, 19.2774078 45.8659019, 19.2807364 45.8684896, 19.2841905 45.8711502, 19.2876071 45.8738525, 19.2913759 45.876779, 19.2946426 45.8793297, 19.2984339 45.8810823, 19.3025401 45.883045, 19.3068156 45.8850876, 19.3109464 45.8870438, 19.3150224 45.8889526, 19.3192407 45.8909656, 19.3237072 45.8930766, 19.3274831 45.8948567, 19.3310951 45.8966112, 19.3344339 45.8986194, 19.3381584 45.900898, 19.3417929 45.9031285, 19.3455333 45.9053958, 19.3494522 45.9077991, 19.3529718 45.9099302, 19.356147 45.9118488, 19.359446 45.9138633, 19.362344 45.9156289, 19.3659263 45.9177979, 19.3697672 45.9201341, 19.3735047 45.9224277, 19.3773686 45.9247166, 19.3812115 45.927072, 19.3849915 45.9293845, 19.3887984 45.9317464, 19.3926031 45.9339563, 19.3958705 45.9359958, 19.3994056 45.9381745, 19.4034129 45.9405657, 19.4075991 45.9430599, 19.4114434 45.9454785, 19.41522 45.9477837, 19.419513 45.949439, 19.4237736 45.951041, 19.428435 45.9528463, 19.4327297 45.9545003, 19.4365241 45.9559959, 19.4403428 45.9574512, 19.444262 45.9589823, 19.4479683 45.9604001, 19.4521413 45.9619656, 19.4567979 45.9636991, 19.4614392 45.9654457, 19.4659462 45.9671368, 19.470288 45.9687791, 19.4740657 45.9701824, 19.4773098 45.9713874, 19.4816722 45.9738408, 19.4851569 45.975799, 19.4885879 45.9777477, 19.4919553 45.9795975, 19.495463 45.9815442, 19.4990436 45.9835584, 19.5021006 45.9856664, 19.505493 45.9879575, 19.5087864 45.9902223, 19.5093022 45.9905738, 19.5124655 45.9927296, 19.5159284 45.995082, 19.5196538 45.9975739, 19.5231274 46.0000184, 19.5262699 46.0021457, 19.5295652 46.0044014, 19.5334945 46.0070992, 19.5370185 46.0094407, 19.5403911 46.0112695, 19.5439759 46.0131878, 19.5483257 46.0155088, 19.5519147 46.0173802, 19.5560937 46.0195927, 19.5597866 46.0215305, 19.5632735 46.0233706, 19.567477 46.0255898, 19.5712772 46.0275274, 19.5741814 46.0290668, 19.5784001 46.0300571, 19.582866 46.0310923, 19.5868855 46.0320556, 19.5910382 46.0330066, 19.5955569 46.0340768, 19.6007778 46.0352218, 19.6046406 46.036265, 19.6084697 46.0371735, 19.6127515 46.0381591, 19.6162352 46.0389879, 19.6189062 46.0391694, 19.6234389 46.0394274, 19.6260987 46.0390689, 19.6304886 46.0385182, 19.6355154 46.0378497, 19.640625 46.0371805, 19.6457406 46.036499, 19.6499379 46.0359196, 19.6543376 46.0353749, 19.6595597 46.0346698, 19.6646052 46.0340219, 19.6697557 46.03333, 19.674983 46.0326408, 19.6795612 46.0320556, 19.6811869 46.0318256, 19.6840729 46.0314315, 19.6862696 46.0325577, 19.6882945 46.0336714, 19.6909788 46.0342983, 19.6937147 46.0349016, 19.6966973 46.0356315, 19.6996477 46.0363242, 19.7029093 46.0361901, 19.706203 46.0360486, 19.708505425747713 46.0359522600258, 19.7144894884492 46.03935091295225)",Sombor,Subotica,Subotica-Sombor
RS9-400,way/174921474-400,400.0,1787.4764334110816,3299.29,Al/St 240/40 4-bundle 380.0,"LINESTRING (21.201739415910573 44.758194503309184, 21.202795259720716 44.75376526890632, 21.2032337 44.7519392, 21.2039333 44.7490254, 21.204732 44.7456984, 21.2052737 44.743442, 21.2048679 44.7412189, 21.204352 44.7383919, 21.2036801 44.7347104, 21.20359316636321 44.7342339668547, 21.207236357879328 44.7294150945953)",VelikoGradiste,Pozarevac,Pozarevac-VelikoGradiste
RS8-400,RS9-400,400.0,1787.4764334110816,2641.76,Al/St 240/40 4-bundle 380.0,"LINESTRING (21.187602007360272 44.779795642785835, 21.190546672907494 44.775682490342824, 21.1932752 44.7718331, 21.195852044417954 44.76819718937149, 21.201739415910573 44.758194503309184)",Kovin,VelikoGradiste,VelikoGradiste-Kovin
way/152481174-400,way/238249884-400,400.0,1787.4764334110816,98721.75,Al/St 240/40 4-bundle 380.0,"LINESTRING (21.971151297861017 43.30212750627423, 21.97431288877972 43.307608423620806, 21.9745096 43.3083312, 21.9751891 43.3113185, 21.9760842 43.3146172, 21.9790456 43.3159623, 21.9830929 43.3177252, 21.9870923 43.3195136, 21.9898914 43.3207652, 21.9944494 43.3208532, 21.9994518 43.3209317, 22.0047628 43.3210109, 22.0093805 43.3210845, 22.0135937 43.3211357, 22.0184049 43.3212221, 22.023093 43.3212925, 22.0246543 43.322368, 22.0281603 43.3247803, 22.0310475 43.3267654, 22.0351889 43.3295889, 22.0397353 43.3327272, 22.0441015 43.335554, 22.0469987 43.337669, 22.0499839 43.3397238, 22.050834 43.3428924, 22.0518025 43.3468089, 22.0525556 43.3496615, 22.0533623 43.352917, 22.0547216 43.357528, 22.0565182 43.3596059, 22.0589919 43.3622725, 22.0610491 43.3644792, 22.0648771 43.3687206, 22.0696267 43.3723014, 22.0731419 43.375043, 22.07481 43.3762954, 22.0787618 43.3792363, 22.0807321 43.3807093, 22.0845542 43.3814622, 22.0876977 43.3821004, 22.0905524 43.3826668, 22.094039 43.3833803, 22.0968825 43.3839746, 22.0983589 43.3842486, 22.1024685 43.3850582, 22.1092868 43.3864452, 22.1115468 43.3868895, 22.1150711 43.3876091, 22.1172325 43.3880284, 22.1215566 43.3904424, 22.1246833 43.3922239, 22.131817 43.3927986, 22.1351146 43.3947401, 22.1408265 43.3981455, 22.1426283 43.4004511, 22.1446477 43.403005, 22.1474112 43.406561, 22.1500654 43.4099719, 22.1525572 43.4131453, 22.1542895 43.4153748, 22.1529306 43.4188853, 22.1522748 43.4205675, 22.1511544 43.4234394, 22.1535583 43.4279545, 22.155413 43.4314141, 22.1570041 43.4344086, 22.1581244 43.4369632, 22.1589466 43.4388363, 22.1604593 43.4422497, 22.1614855 43.4446226, 22.1623345 43.4465442, 22.1633741 43.4488513, 22.1648223 43.4521273, 22.1663067 43.4555185, 22.1671292 43.457397, 22.1678718 43.4590869, 22.1693565 43.4624476, 22.1704458 43.4649154, 22.1712036 43.466642, 22.1715717 43.4693315, 22.1717829 43.4709337, 22.1720082 43.4725225, 22.1722537 43.4744591, 22.1727094 43.4778131, 22.1730116 43.4800034, 22.1734101 43.4829601, 22.173873 43.486366, 22.174355 43.4899568, 22.1746813 43.4924964, 22.1754 43.4976826, 22.1760222 43.5023001, 22.1765538 43.5062286, 22.176838 43.5083068, 22.1771021 43.5102806, 22.1773897 43.5124168, 22.1778243 43.5155276, 22.1784361 43.520105, 22.1787316 43.5221929, 22.1796435 43.5292911, 22.1835852 43.5328845, 22.1864544 43.5352044, 22.1847924 43.5387521, 22.1831284 43.5420523, 22.1824774 43.546246, 22.1821844 43.5479446, 22.1794341 43.5545338, 22.1780914 43.5575413, 22.1770997 43.5599279, 22.1759489 43.562734, 22.1773335 43.5645141, 22.1795523 43.5672648, 22.1828304 43.5713845, 22.184596 43.5735979, 22.1871416 43.5766355, 22.1892014 43.5791782, 22.1924812 43.5831962, 22.1941383 43.5853093, 22.1959968 43.5875766, 22.2029234 43.5962533, 22.2063381 43.5991691, 22.2085229 43.6010399, 22.2121231 43.6042191, 22.2159982 43.6075325, 22.2200289 43.6109928, 22.2221132 43.6127785, 22.2272229 43.617111, 22.2276121 43.6206406, 22.2280775 43.6247599, 22.2284547 43.6280365, 22.228925 43.6322277, 22.2294345 43.6366596, 22.2300272 43.6415167, 22.2305661 43.6461075, 22.2308307 43.6483692, 22.2312618 43.6521761, 22.2314969 43.6542106, 22.2318447 43.657078, 22.232217 43.6603315, 22.2326432 43.6640527, 22.2343039 43.6691804, 22.2372149 43.6781067, 22.2388482 43.6829552, 22.2398059 43.68601, 22.2406769 43.6884627, 22.2420829 43.6929224, 22.2433419 43.696723, 22.2439676 43.6985484, 22.245011 43.701743, 22.2458879 43.7036413, 22.2468187 43.7056847, 22.2479748 43.708245, 22.2500471 43.7127139, 22.252183 43.7173382, 22.2538682 43.7210311, 22.2553672 43.7243201, 22.2568369 43.7274992, 22.2576893 43.729294, 22.2587523 43.7316409, 22.259497 43.7332905, 22.2610156 43.7358178, 22.2635356 43.7399261, 22.2658618 43.7437815, 22.267542 43.7465295, 22.2695726 43.7498388, 22.2711161 43.7524245, 22.272862 43.7553263, 22.2741917 43.7575089, 22.2766769 43.7616038, 22.2781492 43.7640624, 22.280935 43.7686356, 22.2797692 43.7720662, 22.2788826 43.7746469, 22.2770448 43.7801198, 22.2763206 43.7821839, 22.274755 43.7867442, 22.2739047 43.7892339, 22.2724597 43.7934618, 22.2714727 43.7963676, 22.2693872 43.8024873, 22.2685226 43.8050207, 22.2667982 43.8101014, 22.2655079 43.8138302, 22.2656923 43.8179534, 22.2658825 43.8220206, 22.2660252 43.825474, 22.2661501 43.8285198, 22.2662512 43.8305916, 22.2665009 43.8362321, 22.2666853 43.8403624, 22.2668458 43.8439992, 22.2669588 43.8465208, 22.2649133 43.8487979, 22.2611494 43.8529187, 22.2572903 43.8572365, 22.2558573 43.8588186, 22.2526285 43.8623856, 22.250803 43.8643963, 22.2475326 43.8680231, 22.2455763 43.8702008, 22.2434714 43.8737329, 22.2424189 43.8754345, 22.2398264 43.8797764, 22.2387561 43.8815379, 22.2370614 43.8843751, 22.235337 43.8872421, 22.23611 43.8912703, 22.2366155 43.8937856, 22.2370555 43.8963694, 22.2375312 43.8987388, 22.237995 43.9010996, 22.2355689 43.9036831, 22.2336959 43.9056838, 22.2301995 43.9093894, 22.227607 43.9121268, 22.2253653 43.9145213, 22.2236944 43.9162989, 22.2212446 43.9189245, 22.2187829 43.9215243, 22.2159466 43.9245395, 22.2128189 43.9278757, 22.2108566 43.9299398, 22.2091798 43.9347358, 22.2065219 43.9422889, 22.2054099 43.9455341, 22.2034001 43.9512022, 22.2015984 43.9563861, 22.200873 43.9584193, 22.1999276 43.9610901, 22.1989048 43.9639963, 22.197894 43.9668852, 22.1964966 43.9708865, 22.1923164 43.9826923, 22.1905564 43.9877322, 22.1806094 43.9943176, 22.177885 43.9961068, 22.1720757 43.9998768, 22.1697775 44.001956, 22.1669742 44.0044195, 22.1639844 44.0070573, 22.1615478 44.0092524, 22.1588813 44.0116217, 22.155848 44.0143262, 22.1528769 44.0169814, 22.1500238 44.0194801, 22.1469035 44.0221351, 22.1470351 44.0241937, 22.1471281 44.0260518, 22.1421589 44.0315973, 22.1362029 44.0381217, 22.1342327 44.0402943, 22.131171 44.0436655, 22.128341 44.0467932, 22.1264609 44.0488321, 22.126231868208578 44.04908144861478, 22.123138861642577 44.0545705220359)",Nis,Zajecar,Nis-Zajecar
way/240179355-400,way/152481174-400,400.0,1787.4764334110816,100042.04,Al/St 240/40 4-bundle 380.0,"LINESTRING (21.293971290973968 43.954704535378475, 21.3015007741021 43.9534495317239, 21.3019617 43.95349, 21.3063482 43.9538627, 21.3098461 43.954185, 21.313582 43.9554894, 21.3159116 43.9563103, 21.3197804 43.9577053, 21.3235512 43.9590298, 21.327371 43.9603844, 21.3309599 43.9616736, 21.3343529 43.9628872, 21.3358781 43.9634109, 21.3397958 43.9623937, 21.3444481 43.9612355, 21.3492123 43.960042, 21.354914 43.9585967, 21.3596293 43.957378, 21.3643236 43.9561844, 21.368731 43.9550764, 21.3730615 43.9539987, 21.3775809 43.9528403, 21.3816875 43.9518028, 21.3835205 43.9490779, 21.385302 43.9464302, 21.3869913 43.9439356, 21.3887868 43.9412917, 21.3905453 43.9386632, 21.3925598 43.935696, 21.393868 43.9336634, 21.3946172 43.931263, 21.3954429 43.9285376, 21.3962894 43.9256955, 21.3972006 43.9226434, 21.3978378 43.920631, 21.4013653 43.9184814, 21.406026 43.9156339, 21.4097099 43.9135246, 21.413841 43.9123911, 21.4184202 43.9111117, 21.4229408 43.909901, 21.4277147 43.908595, 21.4321471 43.9074001, 21.4362641 43.9063374, 21.4402489 43.9052482, 21.4423037 43.9017321, 21.443995 43.8987975, 21.4433492 43.8959367, 21.4425199 43.8924781, 21.4415659 43.8884112, 21.4407073 43.8845978, 21.4399955 43.8814983, 21.4406128 43.8788683, 21.4412871 43.8760288, 21.4420455 43.8730728, 21.4432685 43.8681304, 21.4440339 43.8648562, 21.4442324 43.8641123, 21.4444532 43.8632845, 21.4451403 43.8602575, 21.4457505 43.8578426, 21.4466684 43.8540346, 21.447479 43.8507507, 21.4508169 43.8476687, 21.4532011 43.8453001, 21.4564912 43.8420931, 21.4590309 43.8396035, 21.4616273 43.8371942, 21.4639423 43.834996, 21.4671068 43.8318779, 21.46995 43.8291647, 21.4722805 43.826933, 21.4745276 43.8247313, 21.4784291 43.8209481, 21.4804404 43.8190074, 21.485167 43.8145087, 21.487736 43.8119797, 21.4890127 43.8095215, 21.4903956 43.8069965, 21.491509 43.8048436, 21.494221 43.7997545, 21.4961713 43.7961127, 21.5050226 43.7930364, 21.5081215 43.7919298, 21.5121042 43.7905319, 21.5152606 43.7879737, 21.518501 43.7853455, 21.5217725 43.7827285, 21.526144 43.7792521, 21.5288903 43.777008, 21.5318155 43.7746796, 21.5342584 43.7726882, 21.537168 43.7703427, 21.5402099 43.7678736, 21.5432674 43.7654268, 21.5454496 43.7636851, 21.5487521 43.7596312, 21.5515529 43.7562232, 21.5533772 43.7540232, 21.5577223 43.7488418, 21.5598656 43.74733, 21.5622888 43.7455652, 21.5628614 43.7429491, 21.5632979 43.7410567, 21.5642068 43.7367857, 21.5646863 43.7345105, 21.5655165 43.7307406, 21.5668262 43.7247415, 21.5675991 43.7211831, 21.5682289 43.7182193, 21.5693382 43.7132122, 21.5704761 43.7079304, 21.5709055 43.7059955, 21.571657 43.7024878, 21.5726216 43.698231, 21.5733671 43.6957922, 21.5742838 43.6929468, 21.5760437 43.6875561, 21.576722 43.6853599, 21.5793863 43.683221, 21.5841772 43.6794116, 21.5859799 43.6779576, 21.5885892 43.6758627, 21.5939728 43.6715356, 21.5971627 43.6689631, 21.6042933 43.6645182, 21.6076736 43.6623966, 21.6097569 43.6610715, 21.6133364 43.6588031, 21.6162692 43.6569823, 21.6193558 43.6550476, 21.6232429 43.6525968, 21.625543 43.6511451, 21.6289966 43.6489724, 21.6329711 43.6464632, 21.6360542 43.6445383, 21.6383613 43.6430838, 21.6419722 43.6418139, 21.6459397 43.6404302, 21.6490058 43.6393582, 21.6520424 43.6383005, 21.6555114 43.6370854, 21.6592071 43.6357731, 21.6641378 43.6340491, 21.6678936 43.6327334, 21.6717975 43.6313809, 21.6764691 43.6297271, 21.6801279 43.6284395, 21.6846515 43.6268444, 21.6867365 43.6255967, 21.6917579 43.622554, 21.6960973 43.6199498, 21.7001163 43.6175794, 21.7036792 43.6153827, 21.7069758 43.6133987, 21.7070759 43.6109205, 21.7072189 43.6047997, 21.7072954 43.6004691, 21.7073972 43.5977987, 21.707515 43.5937061, 21.7075343 43.5918022, 21.7075667 43.5895551, 21.7077336 43.5862779, 21.7078022 43.5822078, 21.7078386 43.5792481, 21.7078589 43.5766001, 21.7079421 43.574058, 21.7095283 43.5727052, 21.7131766 43.5696426, 21.7167828 43.5666359, 21.7208761 43.5631904, 21.7235664 43.5609322, 21.7255155 43.5592888, 21.7287949 43.5565551, 21.7304698 43.5551318, 21.7319224 43.5495807, 21.7313436 43.5438235, 21.7310995 43.5415645, 21.7307705 43.538482, 21.7320388 43.5371005, 21.736342 43.5369505, 21.7403774 43.5372111, 21.7440328 43.5363217, 21.7494244 43.5349497, 21.7535092 43.5339393, 21.7559946 43.5333062, 21.7567838 43.5318331, 21.7588326 43.5280375, 21.7601172 43.525718, 21.761532 43.5237911, 21.763035 43.5217881, 21.7670863 43.5163296, 21.7692652 43.5133886, 21.7732115 43.5118176, 21.7778002 43.5100181, 21.7813855 43.507162, 21.7841899 43.5049148, 21.7873595 43.5023691, 21.790038 43.5001918, 21.7933126 43.4975759, 21.7982749 43.4936045, 21.8008317 43.4915365, 21.8038301 43.4891243, 21.8067587 43.4867831, 21.810264 43.4839837, 21.8157582 43.4795714, 21.8188757 43.4770711, 21.8204249 43.4721969, 21.8209148 43.4706194, 21.8219041 43.4675024, 21.8230753 43.463811, 21.8243033 43.4598395, 21.8252573 43.4569073, 21.8273363 43.4503117, 21.8286916 43.446973, 21.8300886 43.4435305, 21.8314054 43.4402851, 21.8337982 43.4344197, 21.8360625 43.4288648, 21.8369671 43.4266605, 21.83883 43.4219446, 21.8399327 43.419433, 21.8419062 43.4145383, 21.844057 43.4125701, 21.8467334 43.4101113, 21.8518442 43.4054475, 21.8532939 43.4041289, 21.8574145 43.4003481, 21.8595373 43.3984001, 21.8620908 43.3960764, 21.864453 43.3938839, 21.8671921 43.3914646, 21.8687332 43.3901103, 21.8731426 43.3861038, 21.8755343 43.3840174, 21.8780823 43.3816954, 21.8819297 43.3782639, 21.8845465 43.3759175, 21.8873594 43.3733879, 21.8898851 43.3711529, 21.8938427 43.3690183, 21.8970517 43.3672882, 21.897354 43.3671276, 21.9001992 43.3656167, 21.9044984 43.3633005, 21.9095614 43.3605739, 21.9128241 43.358799, 21.9174688 43.3563178, 21.9201289 43.3548888, 21.9248909 43.3523522, 21.9287689 43.3502822, 21.9316269 43.3487298, 21.9357304 43.3465209, 21.9382967 43.3450176, 21.9425718 43.3425176, 21.9459218 43.3405665, 21.949106 43.3386802, 21.9530929 43.3363311, 21.9555526 43.3348743, 21.9589138 43.3329095, 21.9629402 43.3305261, 21.9647868 43.3286109, 21.9664788 43.3270102, 21.9696499 43.3236196, 21.9720198 43.3211641, 21.9741312 43.3189534, 21.9760451 43.3169689, 21.9754512 43.3147554, 21.9745196 43.3114196, 21.973735 43.3084807, 21.973543617266223 43.30776656094465, 21.971151297861017 43.30212750627423)",Paracin,Nis,Nis-Paracin
